fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.brine_concentrator.capital_a_parameter[default],fs.costing.brine_concentrator.capital_b_parameter[default],fs.costing.brine_concentrator.capital_c_parameter[default],fs.costing.brine_concentrator.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.elec_coeff_1,fs.unit.elec_coeff_2,fs.unit.elec_coeff_3,fs.unit.elec_coeff_4,fs.unit.electricity[0.0],fs.unit.electricity_intensity,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[BrineConcentratorZO],fs.costing.LCOW_aggregate_indirect_capex[BrineConcentratorZO],fs.costing.LCOW_aggregate_fixed_opex[BrineConcentratorZO],fs.costing.LCOW_aggregate_variable_opex[BrineConcentratorZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23869992.17154631,0.0,0.0,3293.7436796819775,2256370.504995609,25099296.768380947,2612033.388351649,15100000.0,302.0,-18800000.0,80800.0,40.414921730158724,0.9093357389285712,38.79832486095238,0.01818671477857144,1.6165968692063462,0.8911490241499999,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3293.7436796819775,22.140235685930353,23869992.17154631,1.0515,0.014900000000000002,23869992.17154631,355662.88335604005,355662.88335604005,2256370.504995609,4244778.662640577,35804.98825731946,1193499.6085773155,23869.99217154631,21482.99295439168,190959.93737237048,71609.97651463893,47739.98434309262,3.2549627567655794,1.190693910647899,0.06132073639836687,0.2727278690586924,1.7302202406606215,1.190693910647899,0.06132073639836687,0.2727278690586924,1.7302202406606215,1.7302202406606215,22.140235685930353,22.140235685930353,0.04132425746908729,977.9951100244499,22.004889975550125,1.0,23869992.17154631,1000.0,0.9224489795918368,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,29510316.39623047,0.0,0.0,3529.6716832518146,2417992.367632133,31030097.690636344,2857696.081935967,15100000.0,302.0,-18800000.0,80800.0,40.414921730158724,1.4145222605555554,38.79832486095238,0.028290445211111133,1.6165968692063462,1.3862318153444442,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3529.6716832518146,23.439574207022467,29510316.39623047,1.0515,0.014900000000000002,29510316.39623047,439703.7143038341,439703.7143038341,2417992.367632133,4876248.467393037,44265.47459434571,1475515.8198115237,29510.31639623047,26559.284756607427,236082.53116984377,88530.94918869142,59020.63279246094,3.6940244692727995,1.4542688064048837,0.07489484352985183,0.3330995724950984,1.831761246842966,1.4542688064048837,0.07489484352985183,0.3330995724950984,1.831761246842966,1.8317612468429658,23.439574207022467,23.439574207022467,0.04182944399071428,966.183574879227,33.81642512077295,1.0,29510316.39623047,1000.0,0.9224489795918368,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,35021352.78587059,0.0,0.0,3765.599940181203,2579614.403831956,36824952.45434293,3101432.560341428,15100000.0,302.0,-18800000.0,80800.0,40.414921730158724,1.9197087821825394,38.79832486095238,0.03839417564365082,1.6165968692063462,1.8813146065388886,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3765.599940181203,24.707903924630703,35021352.78587059,1.0515,0.014900000000000002,35021352.78587059,521818.1565094718,521818.1565094718,2579614.403831956,5496948.5642593885,52532.02917880588,1751067.6392935296,35021.35278587059,31519.217507283534,280170.82228696474,105064.05835761176,70042.70557174119,4.114546098676192,1.7052578554393418,0.08782077955512625,0.3905884937771333,1.9308789699045903,1.7052578554393418,0.08782077955512625,0.3905884937771333,1.9308789699045903,1.9308789699045903,24.707903924630703,24.707903924630703,0.042334630512341265,954.6539379474941,45.346062052505964,1.0,35021352.78587059,1000.0,0.9224489795918368,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,40407675.20255548,0.0,0.0,4001.5284504701413,2741236.613595077,42488670.47548708,3343310.9741131533,15100000.0,302.0,-18800000.0,80800.0,40.414921730158724,2.4248953038095236,38.79832486095238,0.04849790607619051,1.6165968692063477,2.3763973977333332,0.96,0.98,9.73,0.00011,10.4,3.83e-05,4001.5284504701413,25.94632184831227,40407675.20255548,1.0515,0.014900000000000002,40407675.20255548,602074.3605180767,602074.3605180767,2741236.613595077,6107259.9631965645,60611.51280383322,2020383.760127774,40407.67520255548,36366.907682299934,323261.40162044385,121223.02560766644,80815.35040511096,4.517465372539419,1.9443263957131962,0.10013280937922996,0.44534702824581346,2.0276591392011802,1.9443263957131962,0.10013280937922996,0.44534702824581346,2.0276591392011802,2.0276591392011807,25.94632184831227,25.94632184831227,0.04283981703396825,943.3962264150944,56.60377358490567,1.0,40407675.20255548,1000.0,0.9224489795918368,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18474563.532270394,0.0,0.0,3122.1019325868024,2138787.7744508744,19426003.55418232,2414058.7710817032,15100000.0,302.0,-18800000.0,80800.0,41.26435039484126,0.4126435039484126,39.61377637904761,0.00825287007896826,1.6505740157936475,0.40439063386944435,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3122.1019325868024,20.808855334809856,18474563.532270394,1.0515,0.014900000000000002,18474563.532270394,275270.9966308289,275270.9966308289,2138787.7744508744,3677748.1801558165,27711.84529840559,923728.1766135198,18474.563532270393,16627.107179043356,147796.50825816314,55423.69059681118,36949.127064540786,2.7962863054296987,0.9137569962885708,0.04705848530886143,0.20929560167117256,1.626175222161094,0.9137569962885708,0.04705848530886143,0.20929560167117256,1.626175222161094,1.626175222161094,20.808855334809856,20.808855334809856,0.04167699389878967,990.0990099009902,9.900990099009901,1.0,18474563.532270394,1000.0,0.9418367346938776,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24253666.275370996,0.0,0.0,3362.988783288321,2303806.682363183,25502730.088552605,2665186.309866211,15100000.0,302.0,-18800000.0,80800.0,41.26435039484126,0.9284478838839285,39.61377637904761,0.018568957677678587,1.6505740157936475,0.9098789262062498,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3362.988783288321,22.140355440337185,24253666.275370996,1.0515,0.014900000000000002,24253666.275370996,361379.6275030279,361379.6275030279,2303806.682363183,4324175.500591507,36380.499413056496,1212683.3137685498,24253.666275370997,21828.299647833897,194029.33020296798,72760.99882611299,48507.332550741994,3.247588654367779,1.1849280571016405,0.06102379494073479,0.27140720306979865,1.7302295992556043,1.1849280571016405,0.06102379494073479,0.27140720306979865,1.7302295992556043,1.7302295992556043,22.140355440337185,22.140355440337185,0.042192798278725185,977.9951100244499,22.004889975550128,1.0,24253666.275370996,1000.0,0.9418367346938776,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,29898680.89252245,0.0,0.0,3603.875898111382,2468825.771211264,31438462.95848736,2914316.1165098487,15100000.0,302.0,-18800000.0,80800.0,41.26435039484126,1.4442522638194442,39.61377637904761,0.02888504527638891,1.650574015793649,1.4153672185430552,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3603.875898111382,23.439695425419604,29898680.89252245,1.0515,0.014900000000000002,29898680.89252245,445490.34529858455,445490.34529858455,2468825.771211264,4959433.2486775685,44848.02133878368,1494934.0446261226,29898.68089252245,26908.812803270208,239189.4471401796,89696.04267756735,59797.3617850449,3.6797026010880467,1.443077250779121,0.07431847841512473,0.3305361520476004,1.8317707198462005,1.443077250779121,0.07431847841512473,0.3305361520476004,1.8317707198462005,1.8317707198462008,23.439695425419604,23.439695425419604,0.0427086026586607,966.1835748792271,33.81642512077295,1.0,29898680.89252245,1000.0,0.9418367346938776,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,35414407.67462987,0.0,0.0,3844.7632770559826,2633845.040995116,37238249.669873305,3161519.7153471005,15100000.0,302.0,-18800000.0,80800.0,41.26435039484126,1.96005664375496,39.61377637904761,0.039201132875099236,1.6505740157936475,1.9208555108798606,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3844.7632770559826,24.70802660701814,35414407.67462987,1.0515,0.014900000000000002,35414407.67462987,527674.6743519851,527674.6743519851,2633845.040995116,5583921.296249994,53121.6115119448,1770720.3837314935,35414.40767462987,31872.966907166883,283315.26139703894,106243.2230238896,70828.81534925973,4.093608229817899,1.688899678002469,0.08697833341712734,0.38684166108222623,1.9308885573160761,1.688899678002469,0.08697833341712734,0.38684166108222623,1.9308885573160761,1.9308885573160763,24.70802660701814,24.70802660701814,0.043224407038596216,954.653937947494,45.34606205250597,1.0,35414407.67462987,1000.0,0.9418367346938776,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,40805420.48378205,0.0,0.0,4085.6509201221265,2798864.4917147406,42906899.638696834,3406865.2569230935,15100000.0,302.0,-18800000.0,80800.0,41.26435039484126,2.475861023690476,39.61377637904761,0.04951722047380956,1.650574015793649,2.426343803216666,0.96,0.98,9.73,0.00011,10.4,3.83e-05,4085.6509201221265,25.946445994690016,40805420.48378205,1.0515,0.014900000000000002,40805420.48378205,608000.7652083527,608000.7652083527,2798864.4917147406,6198020.653265722,61208.13072567308,2040271.0241891027,40805.42048378205,36724.87843540385,326443.3638702564,122416.26145134616,81610.8409675641,4.490225729696349,1.9230469807192234,0.09903691950704002,0.44047298844916755,2.027668841020919,1.9230469807192234,0.09903691950704002,0.44047298844916755,2.027668841020919,2.0276688410209185,25.946445994690016,25.946445994690016,0.04374021141853174,943.3962264150944,56.60377358490567,1.0,40805420.48378205,1000.0,0.9418367346938776,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18853547.243627787,0.0,0.0,3186.3886663871676,2182827.23353339,19824504.92667462,2463745.087463444,15100000.0,302.0,-18800000.0,80800.0,42.1137790595238,0.42113779059523804,40.429227897142844,0.008422755811904768,1.6845511623809555,0.41271503478333327,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3186.3886663871676,20.808973625226386,18853547.243627787,1.0515,0.014900000000000002,18853547.243627787,280917.85393005406,280917.85393005406,2182827.23353339,3753357.582699641,28280.32086544168,942677.3621813894,18853.54724362779,16968.19251926501,150828.3779490223,56560.64173088336,37707.09448725558,2.796213875229541,0.9136932155556946,0.04705520060111836,0.20928099272490286,1.6261844663478249,0.9136932155556946,0.04705520060111836,0.20928099272490286,1.6261844663478249,1.6261844663478249,20.808973625226386,20.808973625226386,0.04253491685011904,990.09900990099,9.900990099009901,1.0,18853547.243627787,1000.0,0.9612244897959185,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24637340.379195686,0.0,0.0,3432.2346357781103,2351243.3727514045,25906163.408724267,2718339.7444014205,15100000.0,302.0,-18800000.0,80800.0,42.1137790595238,0.9475600288392856,40.429227897142844,0.018951200576785728,1.6845511623809555,0.9286088282624999,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3432.2346357781103,22.14047519474402,24637340.379195686,1.0515,0.014900000000000002,24637340.379195686,367096.37165001576,367096.37165001576,2351243.3727514045,4403572.851563083,36956.01056879353,1231867.0189597844,24637.340379195688,22173.60634127612,197098.7230335655,73912.02113758706,49274.680758391376,3.240512398591766,1.1793947963735965,0.060738832013240374,0.27013981235434226,1.7302389578505877,1.1793947963735965,0.060738832013240374,0.27013981235434226,1.7302389578505877,1.7302389578505875,22.14047519474402,22.14047519474402,0.043061339088363085,977.9951100244499,22.004889975550128,1.0,24637340.379195686,1000.0,0.9612244897959185,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,30287045.388814438,0.0,0.0,3678.080880276424,2519659.700431006,31846828.226338387,2970936.6767243408,15100000.0,302.0,-18800000.0,80800.0,42.1137790595238,1.4739822670833331,40.429227897142844,0.02947964534166669,1.6845511623809555,1.4445026217416665,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3678.080880276424,23.43981664381674,30287045.388814438,1.0515,0.014900000000000002,30287045.388814438,451276.9762933352,451276.9762933352,2519659.700431006,5042618.555602712,45430.56808322166,1514352.269440722,30287.04538881444,27258.340849932996,242296.36311051552,90861.13616644332,60574.09077762888,3.66595885494697,1.432337159180724,0.07376536369780748,0.3280761392190036,1.8317801928494353,1.432337159180724,0.07376536369780748,0.3280761392190036,1.8317801928494353,1.8317801928494353,23.43981664381674,23.43981664381674,0.04358776132660714,966.183574879227,33.81642512077295,1.0,30287045.388814438,1000.0,0.9612244897959185,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,35807462.56338914,0.0,0.0,3923.9273998821063,2688076.216572191,37651546.88540368,3221607.4087666892,15100000.0,302.0,-18800000.0,80800.0,42.1137790595238,2.0004045053273805,40.429227897142844,0.04000809010654764,1.6845511623809555,1.9603964152208326,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3923.9273998821063,24.708149289405583,35807462.56338914,1.0515,0.014900000000000002,35807462.56338914,533531.1921944983,533531.1921944983,2688076.216572191,5670894.566654516,53711.193845083704,1790373.128169457,35807.46256338914,32226.71630705023,286459.7005071131,107422.38769016741,71614.92512677828,4.073515375119108,1.6732013845810954,0.08616987130592663,0.3832459745045233,1.9308981447275624,1.6732013845810954,0.08616987130592663,0.3832459745045233,1.9308981447275624,1.9308981447275626,24.708149289405583,24.708149289405583,0.04411418356485118,954.653937947494,45.346062052505964,1.0,35807462.56338914,1000.0,0.9612244897959185,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,41203165.76500862,0.0,0.0,4169.77419459516,2856492.921174963,43325128.80190657,3470420.0910735913,15100000.0,302.0,-18800000.0,80800.0,42.1137790595238,2.5268267435714282,40.429227897142844,0.05053653487142861,1.6845511623809546,2.4762902086999996,0.96,0.98,9.73,0.00011,10.4,3.83e-05,4169.77419459516,25.94657014106776,41203165.76500862,1.0515,0.014900000000000002,41203165.76500862,613927.1698986285,613927.1698986285,2856492.921174963,6288781.894675437,61804.74864751293,2060158.2882504312,41203.16576500862,37082.84918850776,329625.32612006896,123609.49729502587,82406.33153001724,4.464085317317384,1.9026259710010156,0.09798523750655234,0.435795565969159,2.0276785428406567,1.9026259710010156,0.09798523750655234,0.435795565969159,2.0276785428406567,2.0276785428406567,25.94657014106776,25.94657014106776,0.04464060580309523,943.3962264150944,56.60377358490567,1.0,41203165.76500862,1000.0,0.9612244897959185,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19232530.954985183,0.0,0.0,3250.6761308727887,2226867.193169932,20223006.29916692,2513431.9043992106,15100000.0,302.0,-18800000.0,80800.0,42.96320772420634,0.4296320772420634,41.24467941523809,0.008592641544841276,1.718528308968249,0.42103943569722213,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3250.6761308727887,20.809091915642913,19232530.954985183,1.0515,0.014900000000000002,19232530.954985183,286564.71122927923,286564.71122927923,2226867.193169932,3828967.485797492,28848.796432477775,961626.5477492592,19232.530954985185,17309.277859486665,153860.24763988148,57697.59286495555,38465.06190997037,2.796144674609718,0.9136319568497167,0.047052045777760544,0.2092669614476844,1.6261937105345565,0.9136319568497167,0.047052045777760544,0.2092669614476844,1.6261937105345565,1.6261937105345565,20.809091915642913,20.809091915642913,0.0433928398014484,990.09900990099,9.900990099009901,1.0,19232530.954985183,1000.0,0.9806122448979593,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,25021014.483020376,0.0,0.0,3501.481237151343,2398680.576160274,26309596.72889593,2771493.6919572772,15100000.0,302.0,-18800000.0,80800.0,42.96320772420634,0.9666721737946427,41.24467941523809,0.01933344347589287,1.718528308968249,0.9473387303187497,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3501.481237151343,22.140594949150852,25021014.483020376,1.0515,0.014900000000000002,25021014.483020376,372813.1157970037,372813.1157970037,2398680.576160274,4482970.715555307,37531.52172453057,1251050.7241510188,25021.014483020375,22518.91303471834,200168.115864163,75063.04344906114,50042.02896604075,3.233716323196709,1.174080332635839,0.06046513713074574,0.26892253698455426,1.7302483164455706,1.174080332635839,0.06046513713074574,0.26892253698455426,1.7302483164455706,1.7302483164455706,22.140594949150852,22.140594949150852,0.043929879898000984,977.9951100244499,22.004889975550125,1.0,25021014.483020376,1000.0,0.9806122448979593,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,30675409.88510642,0.0,0.0,3752.2866297469373,2570494.155291357,32255193.494189404,3027557.7625794425,15100000.0,302.0,-18800000.0,80800.0,42.96320772420634,1.5037122703472219,41.24467941523809,0.030074245406944464,1.7185283089682506,1.4736380249402774,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3752.2866297469373,23.439937862213878,30675409.88510642,1.0515,0.014900000000000002,30675409.88510642,457063.6072880857,457063.6072880857,2570494.155291357,5125804.3881684635,46013.11482765963,1533770.494255321,30675.40988510642,27607.86889659578,245403.27908085135,92026.22965531926,61350.81977021284,3.652758940572266,1.4220217538265925,0.07323412032206975,0.325713400570934,1.8317896658526696,1.4220217538265925,0.07323412032206975,0.325713400570934,1.8317896658526696,1.83178966585267,23.439937862213878,23.439937862213878,0.044466919994553565,966.183574879227,33.81642512077295,1.0,30675409.88510642,1000.0,0.9806122448979593,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,36200517.45214842,0.0,0.0,4003.0923086595712,2742307.9305631793,38064844.100934066,3281695.640600191,15100000.0,302.0,-18800000.0,80800.0,42.96320772420634,2.0407523668998016,41.24467941523809,0.04081504733799607,1.718528308968249,1.9999373195618055,0.96,0.98,9.73,0.00011,10.4,3.83e-05,4003.0923086595712,24.70827197179302,36200517.45214842,1.0515,0.014900000000000002,36200517.45214842,539387.7100370115,539387.7100370115,2742307.9305631793,5757868.375472952,54300.77617822264,1810025.8726074211,36200.51745214842,32580.465706933584,289604.1396171874,108601.55235644527,72401.03490429684,4.054217414072961,1.6581238353324719,0.08539337751962253,0.3797924690818181,1.930907732139049,1.6581238353324719,0.08539337751962253,0.3797924690818181,1.930907732139049,1.9309077321390486,24.70827197179302,24.70827197179302,0.045003960091106146,954.653937947494,45.34606205250597,1.0,36200517.45214842,1000.0,0.9806122448979593,47500.0,default,BrineConcentratorZO,brine_concentrator
